연번,자치구명,설치위치(도로명 주소),세부 위치,설치 장소 유형,수거 쓰레기 종류,lat1,lon1,snapped_geometry,geometry,lat,lng,grid_x,grid_y
4319,강남구,도산대로 536,프리마호텔,도로변(횡단보도 포함),재활용쓰레기,37.524303327085,127.052126446089,POINT (960419.4464381877 1947356.6068659483),POINT (127.05205972755063 37.52466172738222),37.52466172738222,127.05205972755063,63526,18762
4320,강남구,학동로 523,세븐일레븐 버스정류장(23-172),"정류소(버스,택시 등)",일반쓰레기,37.5201167238061,127.056070402117,POINT (960774.1703022487 1946837.5417538818),POINT (127.05610181023579 37.519998363347014),37.519998363347014,127.05610181023579,63528,18759
4321,강남구,학동로 523,세븐일레븐 버스정류장(23-172),"정류소(버스,택시 등)",재활용쓰레기,37.5201167238061,127.056070402117,POINT (960774.1703022487 1946837.5417538818),POINT (127.05610181023579 37.519998363347014),37.519998363347014,127.05610181023579,63528,18759
4322,강남구,학동로 513,진흥아파트 5동 앞,지하철역 입구,일반쓰레기,37.5200198304195,127.054216748317,POINT (960615.5974287556 1946803.2554717276),POINT (127.05430921177268 37.51968257081865),37.51968257081865,127.05430921177268,63527,18759
4323,강남구,학동로 513,진흥아파트 5동 앞,지하철역 입구,재활용쓰레기,37.5200198304195,127.054216748317,POINT (960615.5974287556 1946803.2554717276),POINT (127.05430921177268 37.51968257081865),37.51968257081865,127.05430921177268,63527,18759
4324,강남구,학동로87길 7,청담역 11번출구,지하철역 입구,일반쓰레기,37.5195282476159,127.052002765471,POINT (960417.4903284721 1946760.7778110818),POINT (127.05206969818134 37.51929122349638),37.51929122349638,127.05206969818134,63526,18759
4325,강남구,학동로87길 7,청담역 11번출구,지하철역 입구,재활용쓰레기,37.5195282476159,127.052002765471,POINT (960417.4903284721 1946760.7778110818),POINT (127.05206969818134 37.51929122349638),37.51929122349638,127.05206969818134,63526,18759
4326,강남구,학동로87길 7,청담역 10번출구,지하철역 입구,일반쓰레기,37.5195282476159,127.052002765471,POINT (960417.4903284721 1946760.7778110818),POINT (127.05206969818134 37.51929122349638),37.51929122349638,127.05206969818134,63526,18759
4327,강남구,학동로87길 7,청담역 10번출구,지하철역 입구,재활용쓰레기,37.5195282476159,127.052002765471,POINT (960417.4903284721 1946760.7778110818),POINT (127.05206969818134 37.51929122349638),37.51929122349638,127.05206969818134,63526,18759
4328,강남구,학동로 425,강남세무서 버스정류장(23-176),"정류소(버스,택시 등)",일반쓰레기,37.5187160341946,127.046958503121,POINT (959973.6125390794 1946662.9009301781),POINT (127.04705208872333 37.51838986802969),37.51838986802969,127.04705208872333,63523,18759
4329,강남구,학동로 425,강남세무서 버스정류장(23-176),"정류소(버스,택시 등)",재활용쓰레기,37.5187160341946,127.046958503121,POINT (959973.6125390794 1946662.9009301781),POINT (127.04705208872333 37.51838986802969),37.51838986802969,127.04705208872333,63523,18759
4330,강남구,학동로 405,삼성아파트 101동 앞 버스정류장(23-177),"정류소(버스,택시 등)",일반쓰레기,37.5178177150654,127.04223600519,POINT (959554.9351706287 1946570.0639865748),POINT (127.04231948667015 37.51753483212751),37.51753483212751,127.04231948667015,63521,18758
4331,강남구,학동로 405,삼성아파트 101동 앞 버스정류장(23-177),"정류소(버스,택시 등)",재활용쓰레기,37.5178177150654,127.04223600519,POINT (959554.9351706287 1946570.0639865748),POINT (127.04231948667015 37.51753483212751),37.51753483212751,127.04231948667015,63521,18758
4332,강남구,학동로 401,강남구청역 4번출구,지하철역 입구,일반쓰레기,37.5176412282367,127.041673152472,POINT (959503.6167568713 1946557.9991917284),POINT (127.04173944422222 37.51742383622995),37.51742383622995,127.04173944422222,63520,18758
4333,강남구,학동로 401,강남구청역 4번출구,지하철역 입구,재활용쓰레기,37.5176412282367,127.041673152472,POINT (959503.6167568713 1946557.9991917284),POINT (127.04173944422222 37.51742383622995),37.51742383622995,127.04173944422222,63520,18758
4334,강남구,학동로 343,강남구청역 3번출구,지하철역 입구,일반쓰레기,37.5174807661856,127.040619500921,POINT (959416.8723963638 1946531.9581295212),POINT (127.0407593048457 37.517185306515444),37.517185306515444,127.0407593048457,63520,18758
4335,강남구,학동로 343,강남구청역 3번출구,지하철역 입구,재활용쓰레기,37.5174807661856,127.040619500921,POINT (959416.8723963638 1946531.9581295212),POINT (127.0407593048457 37.517185306515444),37.517185306515444,127.0407593048457,63520,18758
4336,강남구,학동로 337,T-world 버스정류장(23-128),"정류소(버스,택시 등)",일반쓰레기,37.5170718563031,127.039928031242,POINT (959348.3076156818 1946506.4390687477),POINT (127.03998485720557 37.51695227506399),37.51695227506399,127.03998485720557,63519,18758
4337,강남구,학동로 337,T-world 버스정류장(23-128),"정류소(버스,택시 등)",재활용쓰레기,37.5170718563031,127.039928031242,POINT (959348.3076156818 1946506.4390687477),POINT (127.03998485720557 37.51695227506399),37.51695227506399,127.03998485720557,63519,18758
4338,강남구,언주로 702,바나프레소,도로변(횡단보도 포함),일반쓰레기,37.5158173780013,127.035743408393,POINT (958978.6768871049 1946366.705240685),POINT (127.03581003703962 37.51567644153643),37.51567644153643,127.03581003703962,63517,18757
4339,강남구,언주로 702,바나프레소,도로변(횡단보도 포함),재활용쓰레기,37.5158173780013,127.035743408393,POINT (958978.6768871049 1946366.705240685),POINT (127.03581003703962 37.51567644153643),37.51567644153643,127.03581003703962,63517,18757
4340,강남구,학동로 233,강남 YK병원 버스정류장(23 147),"정류소(버스,택시 등)",일반쓰레기,37.5154979232616,127.034698883723,POINT (958886.172860951 1946332.2150593945),POINT (127.0347652394398 37.51536145130615),37.51536145130615,127.0347652394398,63517,18757
4341,강남구,학동로 233,강남 YK병원 버스정류장(23 147),"정류소(버스,택시 등)",재활용쓰레기,37.5154979232616,127.034698883723,POINT (958886.172860951 1946332.2150593945),POINT (127.0347652394398 37.51536145130615),37.51536145130615,127.0347652394398,63517,18757
4342,강남구,학동로 227,논현2동파출소,도로변(횡단보도 포함),일반쓰레기,37.5152038126855,127.033846444455,POINT (958809.9371763616 1946302.4156331217),POINT (127.03390427027415 37.51508945782942),37.51508945782942,127.03390427027415,63516,18757
4343,강남구,학동로 227,논현2동파출소,도로변(횡단보도 포함),재활용쓰레기,37.5152038126855,127.033846444455,POINT (958809.9371763616 1946302.4156331217),POINT (127.03390427027415 37.51508945782942),37.51508945782942,127.03390427027415,63516,18757
4344,강남구,학동로 207,학동역 9번출구,지하철역 입구,일반쓰레기,37.5145660716687,127.031608130481,POINT (958613.5481633937 1946226.8190960786),POINT (127.03168631039027 37.514399290232625),37.514399290232625,127.03168631039027,63515,18757
4345,강남구,학동로 207,학동역 9번출구,지하철역 입구,재활용쓰레기,37.5145660716687,127.031608130481,POINT (958613.5481633937 1946226.8190960786),POINT (127.03168631039027 37.514399290232625),37.514399290232625,127.03168631039027,63515,18757
4346,강남구,학동로 175,학동역 6번출구,지하철역 입구,일반쓰레기,37.5140611088721,127.030035790083,POINT (958473.2223501416 1946174.5439471775),POINT (127.03010143870874 37.51392181021657),37.51392181021657,127.03010143870874,63515,18756
4347,강남구,학동로 175,학동역 6번출구,지하철역 입구,재활용쓰레기,37.5140611088721,127.030035790083,POINT (958473.2223501416 1946174.5439471775),POINT (127.03010143870874 37.51392181021657),37.51392181021657,127.03010143870874,63515,18756
4348,강남구,학동로 171,삼익뮤직프라자 버스정류장(23-115),"정류소(버스,택시 등)",일반쓰레기,37.5140467250769,127.029550652058,POINT (958435.0479930149 1946160.4301829776),POINT (127.02967028629209 37.51379287882042),37.51379287882042,127.02967028629209,63514,18756
4349,강남구,학동로 171,삼익뮤직프라자 버스정류장(23-115),"정류소(버스,택시 등)",재활용쓰레기,37.5140467250769,127.029550652058,POINT (958435.0479930149 1946160.4301829776),POINT (127.02967028629209 37.51379287882042),37.51379287882042,127.02967028629209,63514,18756
4350,강남구,학동로 143,나뚜찌,도로변(횡단보도 포함),일반쓰레기,37.5129455985589,127.026555653224,POINT (958164.3560763798 1946054.8281295118),POINT (127.02661336952107 37.51282881565144),37.51282881565144,127.02661336952107,63513,18756
4351,강남구,학동로 143,나뚜찌,도로변(횡단보도 포함),재활용쓰레기,37.5129455985589,127.026555653224,POINT (958164.3560763798 1946054.8281295118),POINT (127.02661336952107 37.51282881565144),37.51282881565144,127.02661336952107,63513,18756
4352,강남구,학동로 117,영동시장 논현역7번출구 방면 버스정류장(23-116),"정류소(버스,택시 등)",일반쓰레기,37.5120753958504,127.023648360433,POINT (957907.5276745415 1945957.4996122278),POINT (127.02371292233005 37.511939878542634),37.511939878542634,127.02371292233005,63511,18755
4353,강남구,학동로 117,영동시장 논현역7번출구 방면 버스정류장(23-116),"정류소(버스,택시 등)",재활용쓰레기,37.5120753958504,127.023648360433,POINT (957907.5276745415 1945957.4996122278),POINT (127.02371292233005 37.511939878542634),37.511939878542634,127.02371292233005,63511,18755
4354,강남구,학동로 103,논현역 10번출구,지하철역 입구,일반쓰레기,37.5115272977846,127.021866752116,POINT (957750.24152434 1945897.5627095846),POINT (127.02193669169938 37.51139245755003),37.51139245755003,127.02193669169938,63510,18755
4355,강남구,학동로 103,논현역 10번출구,지하철역 입구,재활용쓰레기,37.5115272977846,127.021866752116,POINT (957750.24152434 1945897.5627095846),POINT (127.02193669169938 37.51139245755003),37.51139245755003,127.02193669169938,63510,18755
4356,강남구,학동로 106,영동가구 버스정류장(23-117),"정류소(버스,택시 등)",일반쓰레기,37.5112240715953,127.022549261694,POINT (957799.3997472116 1945892.197385202),POINT (127.02249321586137 37.51134634797286),37.51134634797286,127.02249321586137,63511,18755
4357,강남구,학동로 106,영동가구 버스정류장(23-117),"정류소(버스,택시 등)",재활용쓰레기,37.5112240715953,127.022549261694,POINT (957799.3997472116 1945892.197385202),POINT (127.02249321586137 37.51134634797286),37.51134634797286,127.02249321586137,63511,18755
4358,강남구,학동로 176,학동로 5번출구,지하철역 입구,일반쓰레기,37.5135235215924,127.030225147038,POINT (958478.0601827023 1946144.6445214364),POINT (127.0301578692461 37.51365253423838),37.51365253423838,127.0301578692461,63515,18756
4359,강남구,학동로 176,학동로 5번출구,지하철역 입구,재활용쓰레기,37.5135235215924,127.030225147038,POINT (958478.0601827023 1946144.6445214364),POINT (127.0301578692461 37.51365253423838),37.51365253423838,127.0301578692461,63515,18756
4360,강남구,학동로 208,학동역 2번출구,지하철역 입구,일반쓰레기,37.5140499644185,127.031988191374,POINT (958633.8782187552 1946204.7278942897),POINT (127.0319175943061 37.51420108651417),37.51420108651417,127.0319175943061,63515,18757
4361,강남구,학동로 208,학동역 2번출구,지하철역 입구,재활용쓰레기,37.5140499644185,127.031988191374,POINT (958633.8782187552 1946204.7278942897),POINT (127.0319175943061 37.51420108651417),37.51420108651417,127.0319175943061,63515,18757
4362,강남구,학동로 218,학동역 1번출구,지하철역 입구,일반쓰레기,37.514361074637,127.032994222798,POINT (958723.4187750384 1946237.541380962),POINT (127.03292892517432 37.514500856584576),37.514500856584576,127.03292892517432,63516,18757
4363,강남구,학동로 218,학동역 1번출구,지하철역 입구,재활용쓰레기,37.514361074637,127.032994222798,POINT (958723.4187750384 1946237.541380962),POINT (127.03292892517432 37.514500856584576),37.514500856584576,127.03292892517432,63516,18757
4364,강남구,언주로 652,쌍용자동차,도로변(횡단보도 포함),일반쓰레기,37.5151314326031,127.035780634574,POINT (958954.1152375949 1946306.2158579943),POINT (127.03553548918303 37.51513013719581),37.51513013719581,127.03553548918303,63517,18757
4365,강남구,언주로 652,쌍용자동차,도로변(횡단보도 포함),재활용쓰레기,37.5151314326031,127.035780634574,POINT (958954.1152375949 1946306.2158579943),POINT (127.03553548918303 37.51513013719581),37.51513013719581,127.03553548918303,63517,18757
4366,강남구,학동로 310,세관앞 강남구청 방면 버스정류장(23-134),"정류소(버스,택시 등)",일반쓰레기,37.5154808561711,127.03661591447,POINT (959043.9034592467 1946360.1564934535),POINT (127.03654847217454 37.51562031374787),37.51562031374787,127.03654847217454,63518,18757
4367,강남구,학동로 310,세관앞 강남구청 방면 버스정류장(23-134),"정류소(버스,택시 등)",재활용쓰레기,37.5154808561711,127.03661591447,POINT (959043.9034592467 1946360.1564934535),POINT (127.03654847217454 37.51562031374787),37.51562031374787,127.03654847217454,63518,18757
4368,강남구,학동로 338,강남구청역 삼성동서광아파트 방면 버스정류장(23-135),"정류소(버스,택시 등)",일반쓰레기,37.5165402749359,127.04016223452,POINT (959357.2917486192 1946478.8729261064),POINT (127.04008804365044 37.51670420767925),37.51670420767925,127.04008804365044,63520,18758
4369,강남구,학동로 338,강남구청역 삼성동서광아파트 방면 버스정류장(23-135),"정류소(버스,택시 등)",재활용쓰레기,37.5165402749359,127.04016223452,POINT (959357.2917486192 1946478.8729261064),POINT (127.04008804365044 37.51670420767925),37.51670420767925,127.04008804365044,63520,18758
